soc_percent,p_net_w,irradiance_wm2,weather_index,demand_index,centroid,fis_mode
27.0,40.0,850.0,0.85,0.85,1.0,M1
27.0,45.0,850.0,0.85,0.85,1.0,M1
27.0,50.0,850.0,0.85,0.85,1.0,M1
27.0,55.0,850.0,0.85,0.85,1.0,M1
27.0,60.0,850.0,0.85,0.85,1.0,M1
27.0,65.0,850.0,0.85,0.85,1.0,M1
27.0,70.0,850.0,0.85,0.85,1.0,M1
27.0,75.0,850.0,0.85,0.85,1.0,M1
27.0,80.0,850.0,0.85,0.85,0.0,M0
27.0,85.0,850.0,0.85,0.85,0.0,M0
27.0,90.0,850.0,0.85,0.85,0.0,M0
27.0,95.0,850.0,0.85,0.85,0.0,M0
27.0,100.0,850.0,0.85,0.85,0.0,M0
27.0,105.0,850.0,0.85,0.85,0.0,M0
27.0,110.0,850.0,0.85,0.85,0.0,M0
27.0,115.0,850.0,0.85,0.85,0.0,M0
27.0,120.0,850.0,0.85,0.85,0.0,M0
27.0,125.0,850.0,0.85,0.85,0.0,M0
27.0,130.0,850.0,0.85,0.85,0.0,M0
27.0,135.0,850.0,0.85,0.85,0.0,M0
27.0,140.0,850.0,0.85,0.85,0.0,M0
27.0,145.0,850.0,0.85,0.85,0.0,M0
27.0,150.0,850.0,0.85,0.85,0.0,M0
27.0,155.0,850.0,0.85,0.85,0.0,M0
27.0,160.0,850.0,0.85,0.85,0.0,M0
27.0,165.0,850.0,0.85,0.85,0.0,M0
27.0,170.0,850.0,0.85,0.85,0.0,M0
27.0,175.0,850.0,0.85,0.85,0.0,M0
27.0,180.0,850.0,0.85,0.85,0.0,M0
27.0,185.0,850.0,0.85,0.85,0.0,M0
27.0,190.0,850.0,0.85,0.85,0.0,M0
27.0,195.0,850.0,0.85,0.85,0.0,M0
27.0,200.0,850.0,0.85,0.85,0.0,M0
27.0,205.0,850.0,0.85,0.85,0.0,M0
27.0,210.0,850.0,0.85,0.85,0.0,M0
27.0,215.0,850.0,0.85,0.85,0.0,M0
27.0,220.0,850.0,0.85,0.85,0.0,M0
27.0,225.0,850.0,0.85,0.85,0.0,M0
27.0,230.0,850.0,0.85,0.85,0.0,M0
27.0,235.0,850.0,0.85,0.85,0.0,M0
27.0,240.0,850.0,0.85,0.85,0.0,M0
27.0,245.0,850.0,0.85,0.85,0.0,M0
27.0,250.0,850.0,0.85,0.85,0.0,M0
27.0,255.0,850.0,0.85,0.85,0.0,M0
27.0,260.0,850.0,0.85,0.85,0.0,M0
27.0,265.0,850.0,0.85,0.85,0.0,M0
27.0,270.0,850.0,0.85,0.85,0.0,M0
27.0,275.0,850.0,0.85,0.85,0.0,M0
27.0,280.0,850.0,0.85,0.85,0.0,M0
27.0,285.0,850.0,0.85,0.85,0.0,M0
27.0,290.0,850.0,0.85,0.85,0.0,M0
27.0,295.0,850.0,0.85,0.85,0.0,M0
27.0,300.0,850.0,0.85,0.85,0.0,M0
28.0,-350.0,850.0,0.85,0.85,0.8076,M1
28.0,-345.0,850.0,0.85,0.85,0.7918,M1
28.0,-340.0,850.0,0.85,0.85,0.7772,M1
28.0,-335.0,850.0,0.85,0.85,0.7637,M1
28.0,-330.0,850.0,0.85,0.85,0.7511,M1
28.0,-325.0,850.0,0.85,0.85,0.7394,M1
28.0,-320.0,850.0,0.85,0.85,0.7286,M1
28.0,-315.0,850.0,0.85,0.85,0.7184,M1
28.0,-310.0,850.0,0.85,0.85,0.7152,M1
28.0,-305.0,850.0,0.85,0.85,0.7152,M1
28.0,-300.0,850.0,0.85,0.85,0.7152,M1
28.0,-295.0,850.0,0.85,0.85,0.7152,M1
28.0,-290.0,850.0,0.85,0.85,0.7152,M1
28.0,-285.0,850.0,0.85,0.85,0.7152,M1
28.0,-280.0,850.0,0.85,0.85,0.7152,M1
28.0,-275.0,850.0,0.85,0.85,0.7152,M1
28.0,-270.0,850.0,0.85,0.85,0.7152,M1
28.0,-265.0,850.0,0.85,0.85,0.7152,M1
28.0,-260.0,850.0,0.85,0.85,0.7152,M1
28.0,-255.0,850.0,0.85,0.85,0.7152,M1
28.0,-250.0,850.0,0.85,0.85,0.7152,M1
28.0,-245.0,850.0,0.85,0.85,0.7152,M1
28.0,-240.0,850.0,0.85,0.85,0.7152,M1
28.0,-235.0,850.0,0.85,0.85,0.7152,M1
28.0,-230.0,850.0,0.85,0.85,0.7152,M1
28.0,-225.0,850.0,0.85,0.85,0.7152,M1
28.0,-220.0,850.0,0.85,0.85,0.7152,M1
28.0,-215.0,850.0,0.85,0.85,0.7148,M1
28.0,-210.0,850.0,0.85,0.85,0.7134,M1
28.0,-205.0,850.0,0.85,0.85,0.712,M1
28.0,-200.0,850.0,0.85,0.85,0.712,M1
28.0,-195.0,850.0,0.85,0.85,0.712,M1
28.0,-190.0,850.0,0.85,0.85,0.712,M1
28.0,-185.0,850.0,0.85,0.85,0.712,M1
28.0,-180.0,850.0,0.85,0.85,0.712,M1
28.0,-175.0,850.0,0.85,0.85,0.712,M1
28.0,-170.0,850.0,0.85,0.85,0.712,M1
28.0,-165.0,850.0,0.85,0.85,0.712,M1
28.0,-160.0,850.0,0.85,0.85,0.712,M1
28.0,-155.0,850.0,0.85,0.85,0.712,M1
28.0,-150.0,850.0,0.85,0.85,0.712,M1
28.0,-145.0,850.0,0.85,0.85,0.712,M1
28.0,-140.0,850.0,0.85,0.85,0.712,M1
28.0,-135.0,850.0,0.85,0.85,0.712,M1
28.0,-130.0,850.0,0.85,0.85,0.712,M1
28.0,-125.0,850.0,0.85,0.85,0.712,M1
28.0,-120.0,850.0,0.85,0.85,0.712,M1
28.0,-115.0,850.0,0.85,0.85,0.712,M1
28.0,-110.0,850.0,0.85,0.85,0.712,M1
28.0,-105.0,850.0,0.85,0.85,0.712,M1
28.0,-100.0,850.0,0.85,0.85,0.712,M1
28.0,-95.0,850.0,0.85,0.85,0.712,M1
28.0,-90.0,850.0,0.85,0.85,0.712,M1
28.0,-85.0,850.0,0.85,0.85,0.712,M1
28.0,-80.0,850.0,0.85,0.85,0.712,M1
28.0,-75.0,850.0,0.85,0.85,0.712,M1
28.0,-70.0,850.0,0.85,0.85,0.712,M1
28.0,-65.0,850.0,0.85,0.85,0.712,M1
28.0,-60.0,850.0,0.85,0.85,0.712,M1
28.0,-55.0,850.0,0.85,0.85,0.712,M1
28.0,-50.0,850.0,0.85,0.85,0.7168,M1
28.0,-45.0,850.0,0.85,0.85,0.7284,M1
28.0,-40.0,850.0,0.85,0.85,0.7398,M1
28.0,-35.0,850.0,0.85,0.85,0.7513,M1
28.0,-30.0,850.0,0.85,0.85,0.7851,M1
28.0,-25.0,850.0,0.85,0.85,0.8231,M1
28.0,-20.0,850.0,0.85,0.85,0.8608,M1
28.0,-15.0,850.0,0.85,0.85,0.8978,M1
28.0,-10.0,850.0,0.85,0.85,0.9335,M1
28.0,-5.0,850.0,0.85,0.85,0.9674,M1
28.0,0.0,850.0,0.85,0.85,1.0,M1
28.0,5.0,850.0,0.85,0.85,1.0,M1
28.0,10.0,850.0,0.85,0.85,1.0,M1
28.0,15.0,850.0,0.85,0.85,1.0,M1
28.0,20.0,850.0,0.85,0.85,1.0,M1
28.0,25.0,850.0,0.85,0.85,1.0,M1
28.0,30.0,850.0,0.85,0.85,1.0,M1
28.0,35.0,850.0,0.85,0.85,1.0,M1
28.0,40.0,850.0,0.85,0.85,1.0,M1
28.0,45.0,850.0,0.85,0.85,1.0,M1
28.0,50.0,850.0,0.85,0.85,1.0,M1
28.0,55.0,850.0,0.85,0.85,1.0,M1
28.0,60.0,850.0,0.85,0.85,1.0,M1
28.0,65.0,850.0,0.85,0.85,1.0,M1
28.0,70.0,850.0,0.85,0.85,1.0,M1
28.0,75.0,850.0,0.85,0.85,1.0,M1
28.0,80.0,850.0,0.85,0.85,0.0,M0
28.0,85.0,850.0,0.85,0.85,0.0,M0
28.0,90.0,850.0,0.85,0.85,0.0,M0
28.0,95.0,850.0,0.85,0.85,0.0,M0
28.0,100.0,850.0,0.85,0.85,0.0,M0
28.0,105.0,850.0,0.85,0.85,0.0,M0
28.0,110.0,850.0,0.85,0.85,0.0,M0
28.0,115.0,850.0,0.85,0.85,0.0,M0
28.0,120.0,850.0,0.85,0.85,0.0,M0
28.0,125.0,850.0,0.85,0.85,0.0,M0
28.0,130.0,850.0,0.85,0.85,0.0,M0
28.0,135.0,850.0,0.85,0.85,0.0,M0
28.0,140.0,850.0,0.85,0.85,0.0,M0
28.0,145.0,850.0,0.85,0.85,0.0,M0
28.0,150.0,850.0,0.85,0.85,0.0,M0
28.0,155.0,850.0,0.85,0.85,0.0,M0
28.0,160.0,850.0,0.85,0.85,0.0,M0
28.0,165.0,850.0,0.85,0.85,0.0,M0
28.0,170.0,850.0,0.85,0.85,0.0,M0
28.0,175.0,850.0,0.85,0.85,0.0,M0
28.0,180.0,850.0,0.85,0.85,0.0,M0
28.0,185.0,850.0,0.85,0.85,0.0,M0
28.0,190.0,850.0,0.85,0.85,0.0,M0
28.0,195.0,850.0,0.85,0.85,0.0,M0
28.0,200.0,850.0,0.85,0.85,0.0,M0
28.0,205.0,850.0,0.85,0.85,0.0,M0
28.0,210.0,850.0,0.85,0.85,0.0,M0
28.0,215.0,850.0,0.85,0.85,0.0,M0
28.0,220.0,850.0,0.85,0.85,0.0,M0
28.0,225.0,850.0,0.85,0.85,0.0,M0
28.0,230.0,850.0,0.85,0.85,0.0,M0
28.0,235.0,850.0,0.85,0.85,0.0,M0
28.0,240.0,850.0,0.85,0.85,0.0,M0
28.0,245.0,850.0,0.85,0.85,0.0,M0
28.0,250.0,850.0,0.85,0.85,0.0,M0
28.0,255.0,850.0,0.85,0.85,0.0,M0
28.0,260.0,850.0,0.85,0.85,0.0,M0
28.0,265.0,850.0,0.85,0.85,0.0,M0
28.0,270.0,850.0,0.85,0.85,0.0,M0
28.0,275.0,850.0,0.85,0.85,0.0,M0
28.0,280.0,850.0,0.85,0.85,0.0,M0
28.0,285.0,850.0,0.85,0.85,0.0,M0
28.0,290.0,850.0,0.85,0.85,0.0,M0
28.0,295.0,850.0,0.85,0.85,0.0,M0
28.0,300.0,850.0,0.85,0.85,0.0,M0
29.0,-350.0,850.0,0.85,0.85,0.8076,M1
29.0,-345.0,850.0,0.85,0.85,0.7918,M1
29.0,-340.0,850.0,0.85,0.85,0.7772,M1
29.0,-335.0,850.0,0.85,0.85,0.7637,M1
29.0,-330.0,850.0,0.85,0.85,0.7511,M1
29.0,-325.0,850.0,0.85,0.85,0.7394,M1
29.0,-320.0,850.0,0.85,0.85,0.7286,M1
29.0,-315.0,850.0,0.85,0.85,0.7184,M1
29.0,-310.0,850.0,0.85,0.85,0.709,M1
29.0,-305.0,850.0,0.85,0.85,0.7031,M1
29.0,-300.0,850.0,0.85,0.85,0.7031,M1
29.0,-295.0,850.0,0.85,0.85,0.7031,M1
29.0,-290.0,850.0,0.85,0.85,0.7031,M1
29.0,-285.0,850.0,0.85,0.85,0.7031,M1
29.0,-280.0,850.0,0.85,0.85,0.7031,M1
29.0,-275.0,850.0,0.85,0.85,0.7031,M1
29.0,-270.0,850.0,0.85,0.85,0.7031,M1
29.0,-265.0,850.0,0.85,0.85,0.7031,M1
29.0,-260.0,850.0,0.85,0.85,0.7031,M1
29.0,-255.0,850.0,0.85,0.85,0.7031,M1
29.0,-250.0,850.0,0.85,0.85,0.7031,M1
29.0,-245.0,850.0,0.85,0.85,0.7031,M1
29.0,-240.0,850.0,0.85,0.85,0.7031,M1
29.0,-235.0,850.0,0.85,0.85,0.7031,M1
29.0,-230.0,850.0,0.85,0.85,0.7031,M1
29.0,-225.0,850.0,0.85,0.85,0.7031,M1
29.0,-220.0,850.0,0.85,0.85,0.7031,M1
29.0,-215.0,850.0,0.85,0.85,0.7027,M1
29.0,-210.0,850.0,0.85,0.85,0.7023,M1
29.0,-205.0,850.0,0.85,0.85,0.7023,M1
29.0,-200.0,850.0,0.85,0.85,0.7023,M1
29.0,-195.0,850.0,0.85,0.85,0.7023,M1
29.0,-190.0,850.0,0.85,0.85,0.7023,M1
29.0,-185.0,850.0,0.85,0.85,0.7023,M1
29.0,-180.0,850.0,0.85,0.85,0.7023,M1
29.0,-175.0,850.0,0.85,0.85,0.7023,M1
29.0,-170.0,850.0,0.85,0.85,0.7023,M1
29.0,-165.0,850.0,0.85,0.85,0.7023,M1
29.0,-160.0,850.0,0.85,0.85,0.7023,M1
29.0,-155.0,850.0,0.85,0.85,0.7023,M1
29.0,-150.0,850.0,0.85,0.85,0.7023,M1
29.0,-145.0,850.0,0.85,0.85,0.7023,M1
29.0,-140.0,850.0,0.85,0.85,0.7023,M1
29.0,-135.0,850.0,0.85,0.85,0.7023,M1
29.0,-130.0,850.0,0.85,0.85,0.7023,M1
29.0,-125.0,850.0,0.85,0.85,0.7023,M1
29.0,-120.0,850.0,0.85,0.85,0.7023,M1
29.0,-115.0,850.0,0.85,0.85,0.7023,M1
29.0,-110.0,850.0,0.85,0.85,0.7023,M1
29.0,-105.0,850.0,0.85,0.85,0.7023,M1
29.0,-100.0,850.0,0.85,0.85,0.7023,M1
29.0,-95.0,850.0,0.85,0.85,0.7023,M1
29.0,-90.0,850.0,0.85,0.85,0.7023,M1
29.0,-85.0,850.0,0.85,0.85,0.7023,M1
29.0,-80.0,850.0,0.85,0.85,0.7023,M1
29.0,-75.0,850.0,0.85,0.85,0.7023,M1
29.0,-70.0,850.0,0.85,0.85,0.7023,M1
29.0,-65.0,850.0,0.85,0.85,0.7023,M1
29.0,-60.0,850.0,0.85,0.85,0.7023,M1
29.0,-55.0,850.0,0.85,0.85,0.7048,M1
29.0,-50.0,850.0,0.85,0.85,0.7168,M1
29.0,-45.0,850.0,0.85,0.85,0.7284,M1
29.0,-40.0,850.0,0.85,0.85,0.7398,M1
29.0,-35.0,850.0,0.85,0.85,0.7513,M1
29.0,-30.0,850.0,0.85,0.85,0.7851,M1
29.0,-25.0,850.0,0.85,0.85,0.8231,M1
29.0,-20.0,850.0,0.85,0.85,0.8608,M1
29.0,-15.0,850.0,0.85,0.85,0.8978,M1
29.0,-10.0,850.0,0.85,0.85,0.9336,M1
29.0,-5.0,850.0,0.85,0.85,0.9678,M1
29.0,0.0,850.0,0.85,0.85,1.0,M1
29.0,5.0,850.0,0.85,0.85,1.0,M1
29.0,10.0,850.0,0.85,0.85,1.0,M1
29.0,15.0,850.0,0.85,0.85,1.0,M1
29.0,20.0,850.0,0.85,0.85,1.0,M1
29.0,25.0,850.0,0.85,0.85,1.0,M1
29.0,30.0,850.0,0.85,0.85,1.0,M1
29.0,35.0,850.0,0.85,0.85,1.0,M1
29.0,40.0,850.0,0.85,0.85,1.0,M1
29.0,45.0,850.0,0.85,0.85,1.0,M1
29.0,50.0,850.0,0.85,0.85,1.0,M1
29.0,55.0,850.0,0.85,0.85,1.0,M1
29.0,60.0,850.0,0.85,0.85,1.0,M1
29.0,65.0,850.0,0.85,0.85,1.0,M1
29.0,70.0,850.0,0.85,0.85,1.0,M1
29.0,75.0,850.0,0.85,0.85,1.0,M1
29.0,80.0,850.0,0.85,0.85,0.0,M0
29.0,85.0,850.0,0.85,0.85,0.0,M0
29.0,90.0,850.0,0.85,0.85,0.0,M0
29.0,95.0,850.0,0.85,0.85,0.0,M0
29.0,100.0,850.0,0.85,0.85,0.0,M0
29.0,105.0,850.0,0.85,0.85,0.0,M0
29.0,110.0,850.0,0.85,0.85,0.0,M0
29.0,115.0,850.0,0.85,0.85,0.0,M0
29.0,120.0,850.0,0.85,0.85,0.0,M0
29.0,125.0,850.0,0.85,0.85,0.0,M0
29.0,130.0,850.0,0.85,0.85,0.0,M0
29.0,135.0,850.0,0.85,0.85,0.0,M0
29.0,140.0,850.0,0.85,0.85,0.0,M0
29.0,145.0,850.0,0.85,0.85,0.0,M0
29.0,150.0,850.0,0.85,0.85,0.0,M0
29.0,155.0,850.0,0.85,0.85,0.0,M0
29.0,160.0,850.0,0.85,0.85,0.0,M0
29.0,165.0,850.0,0.85,0.85,0.0,M0
29.0,170.0,850.0,0.85,0.85,0.0,M0
29.0,175.0,850.0,0.85,0.85,0.0,M0
29.0,180.0,850.0,0.85,0.85,0.0,M0
29.0,185.0,850.0,0.85,0.85,0.0,M0
29.0,190.0,850.0,0.85,0.85,0.0,M0
29.0,195.0,850.0,0.85,0.85,0.0,M0
29.0,200.0,850.0,0.85,0.85,0.0,M0
29.0,205.0,850.0,0.85,0.85,0.0,M0
29.0,210.0,850.0,0.85,0.85,0.0,M0
29.0,215.0,850.0,0.85,0.85,0.0,M0
29.0,220.0,850.0,0.85,0.85,0.0,M0
29.0,225.0,850.0,0.85,0.85,0.0,M0
29.0,230.0,850.0,0.85,0.85,0.0,M0
29.0,235.0,850.0,0.85,0.85,0.0,M0
29.0,240.0,850.0,0.85,0.85,0.0,M0
29.0,245.0,850.0,0.85,0.85,0.0,M0
29.0,250.0,850.0,0.85,0.85,0.0,M0
29.0,255.0,850.0,0.85,0.85,0.0,M0
29.0,260.0,850.0,0.85,0.85,0.0,M0
29.0,265.0,850.0,0.85,0.85,0.0,M0
29.0,270.0,850.0,0.85,0.85,0.0,M0
29.0,275.0,850.0,0.85,0.85,0.0,M0
29.0,280.0,850.0,0.85,0.85,0.0,M0
29.0,285.0,850.0,0.85,0.85,0.0,M0
29.0,290.0,850.0,0.85,0.85,0.0,M0
29.0,295.0,850.0,0.85,0.85,0.0,M0
29.0,300.0,850.0,0.85,0.85,0.0,M0
30.0,-350.0,850.0,0.85,0.85,0.8076,M1
30.0,-345.0,850.0,0.85,0.85,0.7918,M1
30.0,-340.0,850.0,0.85,0.85,0.7772,M1
30.0,-335.0,850.0,0.85,0.85,0.7637,M1
30.0,-330.0,850.0,0.85,0.85,0.7511,M1
30.0,-325.0,850.0,0.85,0.85,0.7394,M1
30.0,-320.0,850.0,0.85,0.85,0.7286,M1
30.0,-315.0,850.0,0.85,0.85,0.7184,M1
30.0,-310.0,850.0,0.85,0.85,0.709,M1
30.0,-305.0,850.0,0.85,0.85,0.7003,M1
30.0,-300.0,850.0,0.85,0.85,0.6921,M1
30.0,-295.0,850.0,0.85,0.85,0.6921,M1
30.0,-290.0,850.0,0.85,0.85,0.6921,M1
30.0,-285.0,850.0,0.85,0.85,0.6921,M1
30.0,-280.0,850.0,0.85,0.85,0.6921,M1
30.0,-275.0,850.0,0.85,0.85,0.6921,M1
30.0,-270.0,850.0,0.85,0.85,0.6921,M1
30.0,-265.0,850.0,0.85,0.85,0.6921,M1
30.0,-260.0,850.0,0.85,0.85,0.6921,M1
30.0,-255.0,850.0,0.85,0.85,0.6921,M1
30.0,-250.0,850.0,0.85,0.85,0.6921,M1
30.0,-245.0,850.0,0.85,0.85,0.6921,M1
30.0,-240.0,850.0,0.85,0.85,0.6921,M1
30.0,-235.0,850.0,0.85,0.85,0.6921,M1
30.0,-230.0,850.0,0.85,0.85,0.6921,M1
30.0,-225.0,850.0,0.85,0.85,0.6921,M1
30.0,-220.0,850.0,0.85,0.85,0.6921,M1
30.0,-215.0,850.0,0.85,0.85,0.6921,M1
30.0,-210.0,850.0,0.85,0.85,0.6921,M1
30.0,-205.0,850.0,0.85,0.85,0.6921,M1
30.0,-200.0,850.0,0.85,0.85,0.6921,M1
30.0,-195.0,850.0,0.85,0.85,0.6921,M1
30.0,-190.0,850.0,0.85,0.85,0.6921,M1
30.0,-185.0,850.0,0.85,0.85,0.6921,M1
30.0,-180.0,850.0,0.85,0.85,0.6921,M1
30.0,-175.0,850.0,0.85,0.85,0.6921,M1
30.0,-170.0,850.0,0.85,0.85,0.6921,M1
30.0,-165.0,850.0,0.85,0.85,0.6921,M1
30.0,-160.0,850.0,0.85,0.85,0.6921,M1
30.0,-155.0,850.0,0.85,0.85,0.6921,M1
30.0,-150.0,850.0,0.85,0.85,0.6921,M1
30.0,-145.0,850.0,0.85,0.85,0.6921,M1
30.0,-140.0,850.0,0.85,0.85,0.6921,M1
30.0,-135.0,850.0,0.85,0.85,0.6921,M1
30.0,-130.0,850.0,0.85,0.85,0.6921,M1
30.0,-125.0,850.0,0.85,0.85,0.6921,M1
30.0,-120.0,850.0,0.85,0.85,0.6921,M1
30.0,-115.0,850.0,0.85,0.85,0.6921,M1
30.0,-110.0,850.0,0.85,0.85,0.6921,M1
30.0,-105.0,850.0,0.85,0.85,0.6921,M1
30.0,-100.0,850.0,0.85,0.85,0.6921,M1
30.0,-95.0,850.0,0.85,0.85,0.6921,M1
30.0,-90.0,850.0,0.85,0.85,0.6921,M1
30.0,-85.0,850.0,0.85,0.85,0.6921,M1
30.0,-80.0,850.0,0.85,0.85,0.6921,M1
30.0,-75.0,850.0,0.85,0.85,0.6921,M1
30.0,-70.0,850.0,0.85,0.85,0.6921,M1
30.0,-65.0,850.0,0.85,0.85,0.6921,M1
30.0,-60.0,850.0,0.85,0.85,0.6921,M1
30.0,-55.0,850.0,0.85,0.85,0.7048,M1
30.0,-50.0,850.0,0.85,0.85,0.7168,M1
30.0,-45.0,850.0,0.85,0.85,0.7284,M1
30.0,-40.0,850.0,0.85,0.85,0.7398,M1
30.0,-35.0,850.0,0.85,0.85,0.7513,M1
30.0,-30.0,850.0,0.85,0.85,0.7851,M1
30.0,-25.0,850.0,0.85,0.85,0.8231,M1
30.0,-20.0,850.0,0.85,0.85,0.8608,M1
30.0,-15.0,850.0,0.85,0.85,0.8978,M1
30.0,-10.0,850.0,0.85,0.85,0.9336,M1
30.0,-5.0,850.0,0.85,0.85,0.9678,M1
30.0,0.0,850.0,0.85,0.85,1.0,M1
30.0,5.0,850.0,0.85,0.85,1.0,M1
30.0,10.0,850.0,0.85,0.85,1.0,M1
30.0,15.0,850.0,0.85,0.85,1.0,M1
30.0,20.0,850.0,0.85,0.85,1.0,M1
30.0,25.0,850.0,0.85,0.85,1.0,M1
30.0,30.0,850.0,0.85,0.85,1.0,M1
30.0,35.0,850.0,0.85,0.85,1.0,M1
30.0,40.0,850.0,0.85,0.85,1.0,M1
30.0,45.0,850.0,0.85,0.85,1.0,M1
30.0,50.0,850.0,0.85,0.85,1.0,M1
30.0,55.0,850.0,0.85,0.85,1.0,M1
30.0,60.0,850.0,0.85,0.85,1.0,M1
30.0,65.0,850.0,0.85,0.85,1.0,M1
30.0,70.0,850.0,0.85,0.85,1.0,M1
30.0,75.0,850.0,0.85,0.85,1.0,M1
30.0,80.0,850.0,0.85,0.85,0.0,M0
30.0,85.0,850.0,0.85,0.85,0.0,M0
30.0,90.0,850.0,0.85,0.85,0.0,M0
30.0,95.0,850.0,0.85,0.85,0.0,M0
30.0,100.0,850.0,0.85,0.85,0.0,M0
30.0,105.0,850.0,0.85,0.85,0.0,M0
30.0,110.0,850.0,0.85,0.85,0.0,M0
30.0,115.0,850.0,0.85,0.85,0.0,M0
30.0,120.0,850.0,0.85,0.85,0.0,M0
30.0,125.0,850.0,0.85,0.85,0.0,M0
30.0,130.0,850.0,0.85,0.85,0.0,M0
30.0,135.0,850.0,0.85,0.85,0.0,M0
30.0,140.0,850.0,0.85,0.85,0.0,M0
30.0,145.0,850.0,0.85,0.85,0.0,M0
30.0,150.0,850.0,0.85,0.85,0.0,M0
30.0,155.0,850.0,0.85,0.85,0.0,M0
30.0,160.0,850.0,0.85,0.85,0.0,M0
30.0,165.0,850.0,0.85,0.85,0.0,M0
30.0,170.0,850.0,0.85,0.85,0.0,M0
30.0,175.0,850.0,0.85,0.85,0.0,M0
30.0,180.0,850.0,0.85,0.85,0.0,M0
30.0,185.0,850.0,0.85,0.85,0.0,M0
30.0,190.0,850.0,0.85,0.85,0.0,M0
30.0,195.0,850.0,0.85,0.85,0.0,M0
30.0,200.0,850.0,0.85,0.85,0.0,M0
30.0,205.0,850.0,0.85,0.85,0.0,M0
30.0,210.0,850.0,0.85,0.85,0.0,M0
30.0,215.0,850.0,0.85,0.85,0.0,M0
30.0,220.0,850.0,0.85,0.85,0.0,M0
30.0,225.0,850.0,0.85,0.85,0.0,M0
30.0,230.0,850.0,0.85,0.85,0.0,M0
30.0,235.0,850.0,0.85,0.85,0.0,M0
30.0,240.0,850.0,0.85,0.85,0.0,M0
30.0,245.0,850.0,0.85,0.85,0.0,M0
30.0,250.0,850.0,0.85,0.85,0.0,M0
30.0,255.0,850.0,0.85,0.85,0.0,M0
30.0,260.0,850.0,0.85,0.85,0.0,M0
30.0,265.0,850.0,0.85,0.85,0.0,M0
30.0,270.0,850.0,0.85,0.85,0.0,M0
30.0,275.0,850.0,0.85,0.85,0.0,M0
30.0,280.0,850.0,0.85,0.85,0.0,M0
30.0,285.0,850.0,0.85,0.85,0.0,M0
30.0,290.0,850.0,0.85,0.85,0.0,M0
30.0,295.0,850.0,0.85,0.85,0.0,M0
30.0,300.0,850.0,0.85,0.85,0.0,M0
31.0,-350.0,850.0,0.85,0.85,0.8076,M1
31.0,-345.0,850.0,0.85,0.85,0.7918,M1
31.0,-340.0,850.0,0.85,0.85,0.7772,M1
31.0,-335.0,850.0,0.85,0.85,0.7637,M1
31.0,-330.0,850.0,0.85,0.85,0.7511,M1
31.0,-325.0,850.0,0.85,0.85,0.7394,M1
31.0,-320.0,850.0,0.85,0.85,0.7286,M1
31.0,-315.0,850.0,0.85,0.85,0.7184,M1
31.0,-310.0,850.0,0.85,0.85,0.709,M1
31.0,-305.0,850.0,0.85,0.85,0.7031,M1
31.0,-300.0,850.0,0.85,0.85,0.7031,M1
31.0,-295.0,850.0,0.85,0.85,0.7031,M1
31.0,-290.0,850.0,0.85,0.85,0.7031,M1
31.0,-285.0,850.0,0.85,0.85,0.7031,M1
31.0,-280.0,850.0,0.85,0.85,0.7031,M1
31.0,-275.0,850.0,0.85,0.85,0.7031,M1
31.0,-270.0,850.0,0.85,0.85,0.7031,M1
31.0,-265.0,850.0,0.85,0.85,0.7031,M1
31.0,-260.0,850.0,0.85,0.85,0.7031,M1
31.0,-255.0,850.0,0.85,0.85,0.7031,M1
31.0,-250.0,850.0,0.85,0.85,0.7031,M1
31.0,-245.0,850.0,0.85,0.85,0.7031,M1
31.0,-240.0,850.0,0.85,0.85,0.7031,M1
31.0,-235.0,850.0,0.85,0.85,0.7031,M1
31.0,-230.0,850.0,0.85,0.85,0.7031,M1
31.0,-225.0,850.0,0.85,0.85,0.7031,M1
31.0,-220.0,850.0,0.85,0.85,0.7031,M1
31.0,-215.0,850.0,0.85,0.85,0.7027,M1
31.0,-210.0,850.0,0.85,0.85,0.7023,M1
31.0,-205.0,850.0,0.85,0.85,0.7023,M1
31.0,-200.0,850.0,0.85,0.85,0.7023,M1
31.0,-195.0,850.0,0.85,0.85,0.7023,M1
31.0,-190.0,850.0,0.85,0.85,0.7023,M1
31.0,-185.0,850.0,0.85,0.85,0.7023,M1
31.0,-180.0,850.0,0.85,0.85,0.7023,M1
31.0,-175.0,850.0,0.85,0.85,0.7023,M1
31.0,-170.0,850.0,0.85,0.85,0.7023,M1
31.0,-165.0,850.0,0.85,0.85,0.7023,M1
31.0,-160.0,850.0,0.85,0.85,0.7023,M1
31.0,-155.0,850.0,0.85,0.85,0.7023,M1
31.0,-150.0,850.0,0.85,0.85,0.7023,M1
31.0,-145.0,850.0,0.85,0.85,0.7023,M1
31.0,-140.0,850.0,0.85,0.85,0.7023,M1
31.0,-135.0,850.0,0.85,0.85,0.7023,M1
31.0,-130.0,850.0,0.85,0.85,0.7023,M1
31.0,-125.0,850.0,0.85,0.85,0.7023,M1
31.0,-120.0,850.0,0.85,0.85,0.7023,M1
31.0,-115.0,850.0,0.85,0.85,0.7023,M1
31.0,-110.0,850.0,0.85,0.85,0.7023,M1
31.0,-105.0,850.0,0.85,0.85,0.7023,M1
31.0,-100.0,850.0,0.85,0.85,0.7023,M1
31.0,-95.0,850.0,0.85,0.85,0.7023,M1
