strategy,time_min,time_h,timestamp,soc_before_percent,soc_after_percent,battery_protection_before,battery_protection_after,shortwave_radiation_wm2,cloud_cover_percent,precipitation_probability_percent,weather_index,local_irradiance_wm2,pv_raw_power_w,pv_delivered_power_w,demand_index,demand_requested_outputs,p_net_predecision_w,raw_mode,centroid,requested_mode,applied_mode,active_outputs,final_station_load_w,battery_requested_power_w,pv_curtailed_wh_step,blocked_reasons,stabilization_reason
threshold,1035,17.25,2026-01-01T17:15:00Z,63.97851785448883,63.85572895592098,NORMAL,NORMAL,133.66154473278382,45.0,25.0,0.16787878787878788,88.55077338546928,39.210282455085796,35.289254209577216,1.0,3,-50.39256397224097,M3,nan,M3,M3,1,85.68181818181819,-50.39256397224097,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1040,17.333333333333332,2026-01-01T17:20:00Z,63.85572895592098,63.72172761506956,NORMAL,NORMAL,116.23258091314466,45.0,25.0,0.16787878787878788,77.00408485495834,34.097408773775555,30.687667896398,1.0,3,-54.99415028542019,M3,nan,M3,M3,1,85.68181818181819,-54.99415028542019,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1045,17.416666666666668,2026-01-01T17:25:00Z,63.72172761506956,63.57674637197789,NORMAL,NORMAL,99.16508446154606,45.0,25.0,0.16787878787878788,65.69686845577426,29.090573352216847,26.18151601699516,1.0,3,-59.500302164823026,M3,nan,M3,M3,1,85.68181818181819,-59.500302164823026,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1050,17.5,2026-01-01T17:30:00Z,63.57674637197789,63.42105716789706,NORMAL,NORMAL,82.52030182257455,45.0,25.0,0.16787878787878788,54.66969995745564,24.207743141161362,21.786968827045225,1.0,3,-63.89484935477296,M3,nan,M3,M3,1,85.68181818181819,-63.89484935477296,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1055,17.583333333333332,2026-01-01T17:35:00Z,63.42105716789706,63.254980737980844,NORMAL,NORMAL,66.37407973352572,45.0,25.0,0.16787878787878788,43.97282782346079,19.47116816022844,17.524051344205596,1.0,3,-68.1577668376126,M3,nan,M3,M3,1,85.68181818181819,-68.1577668376126,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1060,17.666666666666668,2026-01-01T17:40:00Z,63.254980737980844,63.07890134477225,NORMAL,NORMAL,50.82516711459033,45.0,25.0,0.16787878787878788,33.67167321341609,14.909816898900644,13.41883520901058,1.0,3,-72.2629829728076,M3,nan,M3,M3,1,85.68181818181819,-72.2629829728076,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1065,17.75,2026-01-01T17:45:00Z,63.07890134477225,62.89329202159848,NORMAL,NORMAL,36.01155199257773,45.0,25.0,0.16787878787878788,23.857653195082744,10.56416883478264,9.507751951304376,1.0,3,-76.17406623051382,M3,nan,M3,M3,1,85.68181818181819,-76.17406623051382,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1070,17.833333333333332,2026-01-01T17:50:00Z,62.89329202159848,62.698764115071036,NORMAL,NORMAL,22.14823277430465,45.0,25.0,0.16787878787878788,14.67320421297683,6.49729482550614,5.8475653429555265,1.0,3,-79.83425283886265,M3,nan,M3,M3,1,85.68181818181819,-79.83425283886265,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1075,17.916666666666668,2026-01-01T17:55:00Z,62.698764115071036,62.496191526170605,NORMAL,NORMAL,9.643332015559634,45.0,25.0,0.16787878787878788,6.388707460308257,2.828919663424496,2.546027697082047,1.0,3,-83.13579048473613,M3,nan,M3,M3,1,85.68181818181819,-83.13579048473613,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1080,18.0,2026-01-01T18:00:00Z,62.496191526170605,62.28741516607845,NORMAL,NORMAL,7.64428072237531e-17,45.0,25.0,0.16787878787878788,5.064335978573643e-17,2.242487971312409e-17,2.0182391741811683e-17,1.0,3,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1085,18.083333333333332,2026-01-01T18:05:00Z,62.28741516607845,62.07863880598631,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,1.0,3,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1090,18.166666666666668,2026-01-01T18:10:00Z,62.07863880598631,61.86986244589416,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,1.0,3,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1095,18.25,2026-01-01T18:15:00Z,61.86986244589416,61.661086085802,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,1.0,3,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1100,18.333333333333332,2026-01-01T18:20:00Z,61.661086085802,61.452309725709846,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,1.0,3,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1105,18.416666666666668,2026-01-01T18:25:00Z,61.452309725709846,61.243533365617694,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,1.0,3,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1110,18.5,2026-01-01T18:30:00Z,61.243533365617694,61.03475700552555,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,1.0,3,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1115,18.583333333333332,2026-01-01T18:35:00Z,61.03475700552555,60.8259806454334,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,1.0,3,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1120,18.666666666666668,2026-01-01T18:40:00Z,60.8259806454334,60.617204285341245,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,1.0,3,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1125,18.75,2026-01-01T18:45:00Z,60.617204285341245,60.40842792524909,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,1.0,3,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1130,18.833333333333332,2026-01-01T18:50:00Z,60.40842792524909,60.19965156515694,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,1.0,3,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1135,18.916666666666668,2026-01-01T18:55:00Z,60.19965156515694,59.99087520506479,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,1.0,3,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1140,19.0,2026-01-01T19:00:00Z,59.99087520506479,59.782098844972644,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,1.0,3,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1145,19.083333333333332,2026-01-01T19:05:00Z,59.782098844972644,59.57332248488049,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,1.0,3,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1150,19.166666666666668,2026-01-01T19:10:00Z,59.57332248488049,59.36454612478834,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,1.0,3,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1155,19.25,2026-01-01T19:15:00Z,59.36454612478834,59.15576976469618,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,1.0,3,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1160,19.333333333333332,2026-01-01T19:20:00Z,59.15576976469618,58.94699340460403,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,1.0,3,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1165,19.416666666666668,2026-01-01T19:25:00Z,58.94699340460403,58.738217044511885,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,1.0,3,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1170,19.5,2026-01-01T19:30:00Z,58.738217044511885,58.52944068441973,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,1.0,3,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1175,19.583333333333332,2026-01-01T19:35:00Z,58.52944068441973,58.32066432432758,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,1.0,3,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1180,19.666666666666668,2026-01-01T19:40:00Z,58.32066432432758,58.11188796423543,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,1.0,3,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1185,19.75,2026-01-01T19:45:00Z,58.11188796423543,57.90311160414328,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,1.0,3,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1190,19.833333333333332,2026-01-01T19:50:00Z,57.90311160414328,57.69433524405113,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,1.0,3,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1195,19.916666666666668,2026-01-01T19:55:00Z,57.69433524405113,57.48555888395898,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,1.0,3,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1200,20.0,2026-01-01T20:00:00Z,57.48555888395898,57.27678252386683,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.75,2,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1205,20.083333333333332,2026-01-01T20:05:00Z,57.27678252386683,57.068006163774676,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.75,2,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1210,20.166666666666668,2026-01-01T20:10:00Z,57.068006163774676,56.859229803682524,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.75,2,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1215,20.25,2026-01-01T20:15:00Z,56.859229803682524,56.65045344359038,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.75,2,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1220,20.333333333333332,2026-01-01T20:20:00Z,56.65045344359038,56.44167708349823,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.75,2,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1225,20.416666666666668,2026-01-01T20:25:00Z,56.44167708349823,56.23290072340607,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.75,2,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1230,20.5,2026-01-01T20:30:00Z,56.23290072340607,56.024124363313916,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.75,2,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1235,20.583333333333332,2026-01-01T20:35:00Z,56.024124363313916,55.815348003221764,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.75,2,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1240,20.666666666666668,2026-01-01T20:40:00Z,55.815348003221764,55.60657164312961,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.75,2,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1245,20.75,2026-01-01T20:45:00Z,55.60657164312961,55.39779528303747,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.75,2,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1250,20.833333333333332,2026-01-01T20:50:00Z,55.39779528303747,55.189018922945316,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.75,2,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1255,20.916666666666668,2026-01-01T20:55:00Z,55.189018922945316,54.980242562853164,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.75,2,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1260,21.0,2026-01-01T21:00:00Z,54.980242562853164,54.77146620276101,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.75,2,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1265,21.083333333333332,2026-01-01T21:05:00Z,54.77146620276101,54.56268984266886,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.75,2,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1270,21.166666666666668,2026-01-01T21:10:00Z,54.56268984266886,54.353913482576715,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.75,2,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1275,21.25,2026-01-01T21:15:00Z,54.353913482576715,54.14513712248456,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.75,2,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1280,21.333333333333332,2026-01-01T21:20:00Z,54.14513712248456,53.93636076239241,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.75,2,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1285,21.416666666666668,2026-01-01T21:25:00Z,53.93636076239241,53.72758440230026,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.75,2,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1290,21.5,2026-01-01T21:30:00Z,53.72758440230026,53.5188080422081,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.75,2,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1295,21.583333333333332,2026-01-01T21:35:00Z,53.5188080422081,53.31003168211595,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.75,2,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1300,21.666666666666668,2026-01-01T21:40:00Z,53.31003168211595,53.1012553220238,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.75,2,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1305,21.75,2026-01-01T21:45:00Z,53.1012553220238,52.89247896193165,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.75,2,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1310,21.833333333333332,2026-01-01T21:50:00Z,52.89247896193165,52.6837026018395,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.75,2,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1315,21.916666666666668,2026-01-01T21:55:00Z,52.6837026018395,52.47492624174735,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.75,2,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1320,22.0,2026-01-01T22:00:00Z,52.47492624174735,52.266149881655195,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.75,2,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1325,22.083333333333332,2026-01-01T22:05:00Z,52.266149881655195,52.05737352156305,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.75,2,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1330,22.166666666666668,2026-01-01T22:10:00Z,52.05737352156305,51.8485971614709,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.75,2,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1335,22.25,2026-01-01T22:15:00Z,51.8485971614709,51.63982080137875,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.75,2,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1340,22.333333333333332,2026-01-01T22:20:00Z,51.63982080137875,51.431044441286595,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.75,2,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1345,22.416666666666668,2026-01-01T22:25:00Z,51.431044441286595,51.22226808119444,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.75,2,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1350,22.5,2026-01-01T22:30:00Z,51.22226808119444,51.0134917211023,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.75,2,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1355,22.583333333333332,2026-01-01T22:35:00Z,51.0134917211023,50.804715361010146,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.75,2,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1360,22.666666666666668,2026-01-01T22:40:00Z,50.804715361010146,50.59593900091799,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.75,2,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1365,22.75,2026-01-01T22:45:00Z,50.59593900091799,50.387162640825835,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.75,2,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1370,22.833333333333332,2026-01-01T22:50:00Z,50.387162640825835,50.17838628073368,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.75,2,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1375,22.916666666666668,2026-01-01T22:55:00Z,50.17838628073368,49.96960992064154,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.75,2,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1380,23.0,2026-01-01T23:00:00Z,49.96960992064154,49.760833560549386,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.35,1,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1385,23.083333333333332,2026-01-01T23:05:00Z,49.760833560549386,49.552057200457234,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.35,1,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1390,23.166666666666668,2026-01-01T23:10:00Z,49.552057200457234,49.34328084036508,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.35,1,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1395,23.25,2026-01-01T23:15:00Z,49.34328084036508,49.13450448027293,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.35,1,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1400,23.333333333333332,2026-01-01T23:20:00Z,49.13450448027293,48.92572812018078,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.35,1,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1405,23.416666666666668,2026-01-01T23:25:00Z,48.92572812018078,48.716951760088634,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.35,1,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1410,23.5,2026-01-01T23:30:00Z,48.716951760088634,48.50817539999648,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.35,1,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1415,23.583333333333332,2026-01-01T23:35:00Z,48.50817539999648,48.29939903990433,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.35,1,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1420,23.666666666666668,2026-01-01T23:40:00Z,48.29939903990433,48.09062267981217,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.35,1,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1425,23.75,2026-01-01T23:45:00Z,48.09062267981217,47.88184631972002,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.35,1,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1430,23.833333333333332,2026-01-01T23:50:00Z,47.88184631972002,47.673069959627874,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.35,1,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
threshold,1435,23.916666666666668,2026-01-01T23:55:00Z,47.673069959627874,47.46429359953572,NORMAL,NORMAL,0.0,45.0,25.0,0.16787878787878788,0.0,0.0,0.0,0.35,1,-85.68181818181819,M3,nan,M3,M3,1,85.68181818181819,-85.68181818181819,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
