strategy,time_min,time_h,timestamp,soc_before_percent,soc_after_percent,battery_protection_before,battery_protection_after,shortwave_radiation_wm2,cloud_cover_percent,precipitation_probability_percent,weather_index,local_irradiance_wm2,pv_raw_power_w,pv_delivered_power_w,demand_index,demand_requested_outputs,p_net_predecision_w,raw_mode,centroid,requested_mode,applied_mode,active_outputs,final_station_load_w,battery_requested_power_w,pv_curtailed_wh_step,blocked_reasons,stabilization_reason
fis,670,11.166666666666666,2026-01-01T11:10:00Z,88.17297375957601,88.32975052356424,NORMAL,NORMAL,923.0419116225485,75.0,55.0,0.17965669988925803,403.83083633486496,178.81629432907818,160.93466489617037,0.95,3,75.25284671435219,M3,3.1489851099945914,M3,M3,1,85.68181818181819,75.25284671435219,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
fis,675,11.25,2026-01-01T11:15:00Z,88.32975052356424,88.48837819008459,NORMAL,NORMAL,928.1375266290065,75.0,55.0,0.17965669988925803,406.0601679001903,179.8034423462043,161.82309811158387,0.95,3,76.14127992976569,M3,3.1652836592177946,M3,M3,1,85.68181818181819,76.14127992976569,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
fis,680,11.333333333333334,2026-01-01T11:20:00Z,88.48837819008459,88.6486657399282,NORMAL,NORMAL,932.7072574626172,75.0,55.0,0.17965669988925803,408.05942513989504,180.68871345194552,162.61984210675098,0.95,3,76.93802392493279,M3,3.1810651144491535,M3,M3,1,85.68181818181819,76.93802392493279,8.881784197001252e-16,poor_tracking_condition,requested_mode_matches_applied_mode
fis,685,11.416666666666666,2026-01-01T11:25:00Z,88.6486657399282,88.81042088539685,NORMAL,NORMAL,936.7476119170401,75.0,55.0,0.17965669988925803,409.827080213705,181.47143111862857,163.32428800676573,0.95,3,77.64246982494754,M3,3.196308740254498,M3,M3,1,85.68181818181819,77.64246982494754,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
fis,690,11.5,2026-01-01T11:30:00Z,88.81042088539685,88.97345021813719,NORMAL,NORMAL,940.2555047801078,75.0,55.0,0.17965669988925803,411.36178334129715,182.15099766352637,163.93589789717373,0.95,3,78.25407971535554,M3,3.2110585369885927,M3,M3,1,85.68181818181819,78.25407971535554,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
fis,695,11.583333333333334,2026-01-01T11:35:00Z,88.97345021813719,89.13755935749482,NORMAL,NORMAL,943.2282592648833,75.0,55.0,0.17965669988925803,412.6623634283864,182.72689452608952,164.45420507348058,0.95,3,78.77238689166239,M3,3.225329016489918,M3,M3,1,85.68181818181819,78.77238689166239,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
fis,700,11.666666666666666,2026-01-01T11:40:00Z,89.13755935749482,89.30255309932237,NORMAL,NORMAL,945.663608259343,75.0,55.0,0.17965669988925803,413.7278286134626,183.19868251004124,164.8788142590371,0.95,3,79.19699607721893,M3,3.239121675175553,M3,M3,1,85.68181818181819,79.19699607721893,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
fis,705,11.75,2026-01-01T11:45:00Z,89.30255309932237,89.46823556517394,NORMAL,NORMAL,947.5596953905817,75.0,55.0,0.17965669988925803,414.5573667333795,183.56600198954044,165.2094017905864,0.95,3,79.52758360876823,M3,3.252495332277512,M3,M3,1,85.68181818181819,79.52758360876823,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
fis,710,11.833333333333334,2026-01-01T11:50:00Z,89.46823556517394,89.63441035181782,NORMAL,NORMAL,948.915075900106,75.0,55.0,0.17965669988925803,415.1503457062964,183.82857307874804,165.44571577087325,0.95,3,79.76389758905506,M3,3.2654503999075026,M3,M3,1,85.68181818181819,79.76389758905506,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
fis,715,11.916666666666666,2026-01-01T11:55:00Z,89.63441035181782,89.80088068099703,NORMAL,NORMAL,949.7287173274527,75.0,55.0,0.17965669988925803,415.5063138307606,183.98619576426077,165.58757618783469,0.95,3,79.9057580060165,M3,3.27798884936496,M3,M3,1,85.68181818181819,79.9057580060165,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
fis,720,12.0,2026-01-01T12:00:00Z,89.80088068099703,89.96744954936824,NORMAL,NORMAL,950.0,75.0,55.0,0.17965669988925803,415.625,184.03875,165.634875,0.95,3,79.9530568181818,M3,3.280329096448493,M3,M3,1,85.68181818181819,79.9530568181818,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
fis,725,12.083333333333334,2026-01-01T12:05:00Z,89.96744954936824,90.13391987854745,NORMAL,NORMAL,949.7287173274527,75.0,55.0,0.17965669988925803,415.5063138307606,183.98619576426077,165.58757618783469,0.95,3,79.9057580060165,M3,3.2823757050866385,M3,M3,1,85.68181818181819,79.9057580060165,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
fis,730,12.166666666666666,2026-01-01T12:10:00Z,90.13391987854745,90.30009466519131,NORMAL,NORMAL,948.915075900106,75.0,55.0,0.17965669988925803,415.1503457062964,183.82857307874804,165.44571577087325,0.95,3,79.76389758905506,M3,3.2841602723642085,M3,M3,1,85.68181818181819,79.76389758905506,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
fis,735,12.25,2026-01-01T12:15:00Z,90.30009466519131,90.4657771310429,NORMAL,NORMAL,947.5596953905817,75.0,55.0,0.17965669988925803,414.5573667333795,183.56600198954044,165.2094017905864,0.95,3,79.52758360876823,M3,3.2856844592875696,M3,M3,1,85.68181818181819,79.52758360876823,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
fis,740,12.333333333333334,2026-01-01T12:20:00Z,90.4657771310429,90.63077087287044,NORMAL,NORMAL,945.663608259343,75.0,55.0,0.17965669988925803,413.7278286134626,183.19868251004124,164.8788142590371,0.95,3,79.19699607721893,M3,3.2869668944164574,M3,M3,1,85.68181818181819,79.19699607721893,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
fis,745,12.416666666666666,2026-01-01T12:25:00Z,90.63077087287044,90.79488001222808,NORMAL,NORMAL,943.2282592648833,75.0,55.0,0.17965669988925803,412.6623634283864,182.72689452608952,164.45420507348058,0.95,3,78.77238689166239,M3,3.2880364554118624,M3,M3,1,85.68181818181819,78.77238689166239,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
fis,750,12.5,2026-01-01T12:30:00Z,90.79488001222808,90.9579093449684,NORMAL,NORMAL,940.2555047801079,75.0,55.0,0.17965669988925803,411.3617833412972,182.1509976635264,163.93589789717376,0.95,3,78.25407971535557,M3,3.2888852245993077,M3,M3,1,85.68181818181819,78.25407971535557,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
fis,755,12.583333333333334,2026-01-01T12:35:00Z,90.9579093449684,91.11966449043706,NORMAL,NORMAL,936.7476119170401,75.0,55.0,0.17965669988925803,409.827080213705,181.47143111862857,163.32428800676573,0.95,3,77.64246982494754,M3,3.2895438468780003,M3,M3,1,85.68181818181819,77.64246982494754,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
fis,760,12.666666666666666,2026-01-01T12:40:00Z,91.11966449043706,91.27995204028068,NORMAL,NORMAL,932.7072574626172,75.0,55.0,0.17965669988925803,408.05942513989504,180.68871345194552,162.61984210675098,0.95,3,76.93802392493279,M3,3.2900046654825736,M3,M3,1,85.68181818181819,76.93802392493279,8.881784197001252e-16,poor_tracking_condition,requested_mode_matches_applied_mode
fis,765,12.75,2026-01-01T12:45:00Z,91.27995204028068,91.43857970680102,NORMAL,NORMAL,928.1375266290065,75.0,55.0,0.17965669988925803,406.0601679001903,179.8034423462043,161.82309811158387,0.95,3,76.14127992976569,M3,3.290312555601089,M3,M3,1,85.68181818181819,76.14127992976569,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
fis,770,12.833333333333334,2026-01-01T12:50:00Z,91.43857970680102,91.59535647078926,NORMAL,NORMAL,923.0419116225485,75.0,55.0,0.17965669988925803,403.83083633486496,178.81629432907818,160.93466489617037,0.95,3,75.25284671435219,M3,3.2904503214048106,M3,M3,1,85.68181818181819,75.25284671435219,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
fis,775,12.916666666666666,2026-01-01T12:55:00Z,91.59535647078926,91.75009272877625,NORMAL,NORMAL,917.4243100361533,75.0,55.0,0.17965669988925803,401.37313564081705,177.7280244617538,159.9552220155784,0.95,3,74.27340383376023,M3,3.2904896272177058,M3,M3,1,85.68181818181819,74.27340383376023,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
fis,780,13.0,2026-01-01T13:00:00Z,91.75009272877625,91.90260043963691,NORMAL,NORMAL,911.2890230707287,75.0,55.0,0.17965669988925803,398.6889475934438,176.5394659943769,158.88551939493922,1.0,3,73.20370121312104,M3,3.290391846916975,M3,M3,1,85.68181818181819,73.20370121312104,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
fis,785,13.083333333333334,2026-01-01T13:05:00Z,91.90260043963691,92.05269327048866,NORMAL,NORMAL,904.6407535920156,75.0,55.0,0.17965669988925803,395.78032969650684,175.25152998961323,157.72637699065191,1.0,3,72.04455880883373,M3,3.290209676516846,M3,M3,1,85.68181818181819,72.04455880883373,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
fis,790,13.166666666666666,2026-01-01T13:10:00Z,92.05269327048866,92.20018674182684,NORMAL,NORMAL,897.4846040300675,75.0,55.0,0.17965669988925803,392.6495142631546,173.86520491572483,156.47868442415236,1.0,3,70.79686624233418,M3,3.289948798306588,M3,M3,1,85.68181818181819,70.79686624233418,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
fis,795,13.25,2026-01-01T13:15:00Z,92.20018674182684,92.34489837184319,NORMAL,NORMAL,889.8260741295154,75.0,55.0,0.17965669988925803,389.298907431663,172.38155621074037,155.14340058966633,1.0,3,69.46158240784814,M3,3.2897551681160513,M3,M3,1,85.68181818181819,69.46158240784814,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
fis,800,13.333333333333334,2026-01-01T13:20:00Z,92.34489837184319,92.48664781987594,NORMAL,NORMAL,881.6710585597593,75.0,55.0,0.17965669988925803,385.7310881198947,170.80172581948938,153.72155323754043,1.0,3,68.03973505572225,M3,3.2896589045035203,M3,M3,1,85.68181818181819,68.03973505572225,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
fis,805,13.416666666666666,2026-01-01T13:25:00Z,92.48664781987594,92.62525702894493,NORMAL,NORMAL,873.0258443952957,75.0,55.0,0.17965669988925803,381.9488069229419,169.12693170547868,152.21423853493081,1.0,3,66.53242035311263,M3,3.2896855368973865,M3,M3,1,85.68181818181819,66.53242035311263,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
fis,810,13.5,2026-01-01T13:30:00Z,92.62525702894493,92.76055036732829,NORMAL,NORMAL,863.8971084775652,75.0,55.0,0.17965669988925803,377.9549849589348,167.35846733981634,150.62262060583473,1.0,3,64.94080242401654,M3,3.289873908305625,M3,M3,1,85.68181818181819,64.94080242401654,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
fis,815,13.583333333333334,2026-01-01T13:35:00Z,92.76055036732829,92.89235476914259,NORMAL,NORMAL,854.2919146709916,75.0,55.0,0.17965669988925803,373.7527126685588,165.49770116963785,148.94793105267408,1.0,3,63.26611287085589,M3,3.2902465973739017,M3,M3,1,85.68181818181819,63.26611287085589,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
fis,820,13.666666666666666,2026-01-01T13:40:00Z,92.89235476914259,93.02049987389273,NORMAL,NORMAL,844.2177110273035,75.0,55.0,0.17965669988925803,369.3452485744453,163.54607606876436,147.19146846188792,1.0,3,61.509650280069735,M3,3.2908287429691807,M3,M3,1,85.68181818181819,61.509650280069735,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
fis,825,13.75,2026-01-01T13:45:00Z,93.02049987389273,93.14481816496449,NORMAL,NORMAL,833.682326873807,75.0,55.0,0.17965669988925803,364.73601800729057,161.50510877362825,145.35459789626543,1.0,3,59.672779714447245,M3,3.291636145701932,M3,M3,1,85.68181818181819,59.672779714447245,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
fis,830,13.833333333333334,2026-01-01T13:50:00Z,93.14481816496449,93.26514510703791,NORMAL,NORMAL,822.6939698430234,75.0,55.0,0.17965669988925803,359.92861180632275,159.3763893078397,143.43875037705573,1.0,3,57.75693219523754,M3,3.292676033230862,M3,M3,1,85.68181818181819,57.75693219523754,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
fis,835,13.916666666666666,2026-01-01T13:55:00Z,93.26514510703791,93.38131928240753,NORMAL,NORMAL,811.2612228630773,75.0,55.0,0.17965669988925803,354.9267850025963,157.16158039914964,141.44542235923467,1.0,3,55.76360417741648,M3,3.2939969629171575,M3,M3,1,85.68181818181819,55.76360417741648,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
fis,840,14.0,2026-01-01T14:00:00Z,93.38131928240753,93.4931825262031,NORMAL,NORMAL,799.3930411304173,75.0,55.0,0.17965669988925803,349.73445549455755,154.8624168929901,139.3761752036911,1.0,3,53.69435702187292,M3,3.2938551420594058,M3,M3,1,85.68181818181819,53.69435702187292,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
fis,845,14.083333333333334,2026-01-01T14:05:00Z,93.4931825262031,93.60058006051291,NORMAL,NORMAL,787.0987490889424,75.0,55.0,0.17965669988925803,344.35570272641235,152.4807051672554,137.23263465052986,1.0,3,51.55081646871167,M3,3.260293546014199,M3,M3,1,85.68181818181819,51.55081646871167,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
fis,850,14.166666666666666,2026-01-01T14:10:00Z,93.60058006051291,93.703360627422,NORMAL,NORMAL,774.3880374424308,75.0,55.0,0.17965669988925803,338.7947663810635,150.01832255353492,135.01649029818142,1.0,3,49.33467211636324,M3,3.225333372320862,M3,M3,1,85.68181818181819,49.33467211636324,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
fis,855,14.25,2026-01-01T14:15:00Z,93.703360627422,93.80137662098814,NORMAL,NORMAL,761.2709602303689,75.0,55.0,0.17965669988925803,333.0560451007864,147.47721677062822,132.7294950935654,1.0,3,47.0476769117472,M3,3.188810353982374,M3,M3,1,85.68181818181819,47.0476769117472,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
fis,860,14.333333333333334,2026-01-01T14:20:00Z,93.80137662098814,93.89448421819101,NORMAL,NORMAL,747.7579320009607,75.0,55.0,0.17965669988925803,327.1440952504203,144.85940537688612,130.3734648391975,1.0,3,44.69164665737932,M3,3.1503575306365588,M3,M3,1,85.68181818181819,44.69164665737932,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
fis,865,14.416666666666666,2026-01-01T14:25:00Z,93.89448421819101,93.98254350890362,NORMAL,NORMAL,733.8597251193017,75.0,55.0,0.17965669988925803,321.06362973969453,142.16697524873675,127.95027772386308,1.0,3,42.268459542044894,M3,3.109551516519251,M3,M3,1,85.68181818181819,42.268459542044894,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
fis,870,14.5,2026-01-01T14:30:00Z,93.98254350890362,94.06541862495051,NORMAL,NORMAL,719.5874672535556,75.0,55.0,0.17965669988925803,314.81951692343057,139.40208209369507,125.46187388432557,1.0,3,39.78005570250738,M3,3.0657796757985487,M3,M3,1,85.68181818181819,39.78005570250738,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
fis,875,14.583333333333334,2026-01-01T14:35:00Z,94.06541862495051,94.14297786833531,NORMAL,NORMAL,704.9526390875933,75.0,55.0,0.17965669988925803,308.41677960082205,136.566950007244,122.9102550065196,1.0,3,37.22843682470142,M3,3.018241545279614,M3,M3,1,85.68181818181819,37.22843682470142,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
fis,880,14.666666666666666,2026-01-01T14:40:00Z,94.14297786833531,94.21509383873948,NORMAL,NORMAL,689.9670723150822,75.0,55.0,0.17965669988925803,301.86059413784847,133.6638710842393,120.29748397581538,1.0,3,34.615665793997195,M3,2.9634821177517257,M3,M3,1,85.68181818181819,34.615665793997195,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
fis,885,14.75,2026-01-01T14:45:00Z,94.21509383873948,94.28164356041749,NORMAL,NORMAL,674.6429479776288,75.0,55.0,0.17965669988925803,295.15628974021257,130.69520509696613,117.62568458726952,1.0,3,31.94386640545133,M3,2.9315128225217384,M3,M3,1,85.68181818181819,31.94386640545133,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
fis,890,14.833333333333334,2026-01-01T14:50:00Z,94.28164356041749,94.3425086086394,NORMAL,NORMAL,658.9927952185128,75.0,55.0,0.17965669988925803,288.30934790809937,127.66337925370641,114.89704132833577,1.0,3,29.215223146517587,M3,2.9047362277434,M3,M3,1,85.68181818181819,29.215223146517587,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
fis,895,14.916666666666666,2026-01-01T14:55:00Z,94.3425086086394,94.39757523586132,NORMAL,NORMAL,643.0294905340589,75.0,55.0,0.17965669988925803,281.3254021086508,124.57088805371058,112.11379924833952,1.0,3,26.43198106652133,M3,2.879188024331835,M3,M3,1,85.68181818181819,26.43198106652133,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
fis,900,15.0,2026-01-01T15:00:00Z,94.39757523586132,94.44673449783919,NORMAL,NORMAL,626.7662576171249,75.0,55.0,0.17965669988925803,274.2102377074921,121.42029325687751,109.27826393118977,1.0,3,23.596445749371583,M3,2.854790819279545,M3,M3,1,85.68181818181819,23.596445749371583,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
fis,905,15.083333333333334,2026-01-01T15:05:00Z,94.44673449783919,94.48988237994035,NORMAL,NORMAL,610.2166679019552,75.0,25.0,0.17965669988925803,266.9697922071054,118.21422398930625,106.39280159037563,1.0,3,20.71098340855744,M3,2.8313453586277926,M3,M3,1,85.68181818181819,20.71098340855744,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
fis,910,15.166666666666666,2026-01-01T15:10:00Z,94.48988237994035,94.52691992395401,NORMAL,NORMAL,593.3946419372819,75.0,25.0,0.17965669988925803,259.6101558475608,114.95537700929992,103.45983930836994,1.0,3,17.77802112655175,M3,2.8087982077434726,M3,M3,1,85.68181818181819,17.77802112655175,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
fis,915,15.25,2026-01-01T15:15:00Z,94.52691992395401,94.55775335575491,NORMAL,NORMAL,576.3144517357055,75.0,25.0,0.17965669988925803,252.13757263437114,111.64651716249953,100.48186544624959,1.0,3,14.800047264431399,M3,2.7870179816401213,M3,M3,1,85.68181818181819,14.800047264431399,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
fis,920,15.333333333333334,2026-01-01T15:20:00Z,94.55775335575491,94.58229421423819,NORMAL,NORMAL,558.9907242729154,75.0,25.0,0.17965669988925803,244.55844186940047,108.29047805977052,97.46143025379347,1.0,3,11.77961207197528,M3,2.767878063120539,M3,M3,1,85.68181818181819,11.77961207197528,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
fis,925,15.416666666666666,2026-01-01T15:25:00Z,94.58229421423819,94.60045948201713,NORMAL,NORMAL,541.438446341245,75.0,25.0,0.17965669988925803,236.87932027429468,104.89016301745768,94.40114671571192,1.0,3,8.71932853389373,M3,2.7504425037867906,M3,M3,1,85.68181818181819,8.71932853389373,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
fis,930,15.5,2026-01-01T15:30:00Z,94.60045948201713,94.61217171846386,NORMAL,NORMAL,523.6729709998184,75.0,25.0,0.17965669988925803,229.10692481242054,101.44854630693982,91.30369167624583,1.0,3,5.621873494427646,M3,2.7337226849212546,M3,M3,1,85.68181818181819,5.621873494427646,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
fis,935,15.583333333333334,2026-01-01T15:35:00Z,94.61217171846386,94.71182898930529,NORMAL,NORMAL,505.710025909864,45.0,25.0,0.427720651242502,335.03289216528486,148.35256465078814,133.51730818570934,1.0,3,47.83549000389115,M4,3.5522863267577733,M4,M3,1,85.68181818181819,47.83549000389115,0.0,,new_candidate_started
fis,940,15.666666666666666,2026-01-01T15:40:00Z,94.71182898930529,94.80150615692959,NORMAL,NORMAL,487.5657239010052,45.0,25.0,0.427720651242502,323.01229208441595,143.02984293497937,128.72685864148144,1.0,3,43.045040459663255,M4,3.5320832779922107,M4,M3,1,85.68181818181819,43.045040459663255,0.0,,waiting_for_candidate_confirmation
fis,945,15.75,2026-01-01T15:45:00Z,94.80150615692959,94.69801992460154,NORMAL,NORMAL,469.2565761854894,45.0,25.0,0.427720651242502,310.8824817228867,137.65876290689422,123.8928866162048,1.0,3,38.21106843438662,M4,3.50534956471238,M4,M4,2,166.36363636363637,-42.47074974743157,0.0,,candidate_confirmed_and_dwell_satisfied
fis,950,15.833333333333334,2026-01-01T15:50:00Z,94.69801992460154,94.58265984792165,NORMAL,NORMAL,450.7995087264755,45.0,25.0,0.427720651242502,298.65467453129,132.24428988245523,119.01986089420971,1.0,3,-47.34377546942666,M3,3.317456576148485,M3,M4,2,166.36363636363637,-47.34377546942666,0.0,,new_candidate_started
fis,955,15.916666666666666,2026-01-01T15:55:00Z,94.58265984792165,94.4553419354366,NORMAL,NORMAL,432.2118823790218,45.0,25.0,0.427720651242502,286.3403720761019,126.7915167552979,114.11236507976811,1.0,3,-52.25127128386826,M3,3.2978601829394005,M3,M4,2,166.36363636363637,-52.25127128386826,0.0,,waiting_for_candidate_confirmation
fis,960,16.0,2026-01-01T16:00:00Z,94.4553419354366,94.50428628112432,NORMAL,NORMAL,413.5115175656589,45.0,25.0,0.427720651242502,273.951380387249,121.30567123547385,109.17510411192647,1.0,3,-57.1885322517099,M3,3.2790788358330833,M3,M3,1,85.68181818181819,23.493285930108286,0.0,,candidate_confirmed_and_dwell_satisfied
fis,965,16.083333333333332,2026-01-01T16:05:00Z,94.50428628112432,94.54289272705027,NORMAL,NORMAL,394.71672443236906,45.0,25.0,0.427720651242502,261.4998299364445,115.79212469585762,104.21291222627187,1.0,3,18.53109404445368,M3,3.385638938334999,M3,M3,1,85.68181818181819,18.53109404445368,0.0,,requested_mode_matches_applied_mode
fis,970,16.166666666666668,2026-01-01T16:10:00Z,94.54289272705027,94.57111969474713,NORMAL,NORMAL,375.8463396692638,45.0,25.0,0.427720651242502,248.99820003088726,110.25640297367688,99.2307626763092,1.0,3,13.54894449449101,M3,3.377827342506904,M3,M3,1,85.68181818181819,13.54894449449101,0.0,,requested_mode_matches_applied_mode
fis,975,16.25,2026-01-01T16:15:00Z,94.57111969474713,94.58893628105501,NORMAL,NORMAL,356.91977149263414,45.0,25.0,0.427720651242502,236.4593486138701,104.70419956622167,94.23377960959951,1.0,3,8.551961427781322,M3,3.3457434290194668,M3,M3,1,85.68181818181819,8.551961427781322,0.0,,requested_mode_matches_applied_mode
fis,980,16.333333333333332,2026-01-01T16:20:00Z,94.58893628105501,94.5963226027659,NORMAL,NORMAL,337.9570546987933,45.0,25.0,0.4243366616754747,223.89654873795055,99.1413917811645,89.22725260304806,1.0,3,3.5454344212298707,M3,3.289418460386071,M3,M3,1,85.68181818181819,3.5454344212298707,0.0,,requested_mode_matches_applied_mode
fis,985,16.416666666666668,2026-01-01T16:25:00Z,94.5963226027659,94.59275251584188,NORMAL,NORMAL,318.97891825487966,45.0,25.0,0.4176851853084677,211.32353334385778,93.57406056466021,84.2166545081942,1.0,3,-1.4651636736239908,M3,3.2200616817751584,M3,M3,1,85.68181818181819,-1.4651636736239908,0.0,,requested_mode_matches_applied_mode
fis,990,16.5,2026-01-01T16:30:00Z,94.59275251584188,94.5769772850293,NORMAL,NORMAL,300.00686864544207,45.0,25.0,0.3770882574795345,198.75455047760536,88.00851495148365,79.20766345633528,1.0,3,-6.474154725482904,M3,2.9817822783361296,M3,M3,1,85.68181818181819,-6.474154725482904,0.0,,requested_mode_matches_applied_mode
fis,995,16.583333333333332,2026-01-01T16:35:00Z,94.5769772850293,94.54901522841568,NORMAL,NORMAL,281.06329323248895,45.0,25.0,0.3341258056485795,186.20443176652392,82.4513223862168,74.20619014759512,1.0,3,-11.475628034223064,M3,2.8124487345456037,M3,M3,1,85.68181818181819,-11.475628034223064,0.0,,requested_mode_matches_applied_mode
fis,1000,16.666666666666668,2026-01-01T16:40:00Z,94.54901522841568,94.50889971611156,NORMAL,NORMAL,262.1715893417329,45.0,25.0,0.2950018182265905,173.68867793889802,76.90934659134405,69.21841193220965,1.0,3,-16.46340624960854,M3,2.72454809650398,M3,M3,1,85.68181818181819,-16.46340624960854,0.0,,requested_mode_matches_applied_mode
fis,1005,16.75,2026-01-01T16:45:00Z,94.50889971611156,94.45667992458657,NORMAL,NORMAL,243.35632686206708,45.0,25.0,0.2586722215957316,161.22356654611943,71.38979526662169,64.25081573995952,1.0,3,-21.431002441858666,M3,2.6749978598258086,M3,M3,1,85.68181818181819,-21.431002441858666,0.0,,requested_mode_matches_applied_mode
fis,1010,16.833333333333332,2026-01-01T16:50:00Z,94.45667992458657,94.39242172411902,NORMAL,NORMAL,224.64345516120912,45.0,25.0,0.22416534633971438,148.82628904430103,65.9002807888165,59.31025270993485,1.0,3,-26.371565471883336,M3,2.6486556139603143,M3,M3,1,85.68181818181819,-26.371565471883336,0.0,,requested_mode_matches_applied_mode
fis,1015,16.916666666666668,2026-01-01T16:55:00Z,94.39242172411902,94.31620873770211,NORMAL,NORMAL,206.06056960308908,45.0,25.0,0.19053276583502624,136.5151273620465,60.44889839591419,54.40400855632277,1.0,3,-31.277809625495415,M3,2.6433566433566447,M3,M3,1,85.68181818181819,-31.277809625495415,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
fis,1020,17.0,2026-01-01T17:00:00Z,94.31620873770211,94.2281436239777,NORMAL,NORMAL,187.63725978314915,45.0,25.0,0.17659455008999897,124.3096846063363,55.04432834368571,49.53989550931714,1.0,3,-36.141922672501046,M3,2.6433566433566447,M3,M3,1,85.68181818181819,-36.141922672501046,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
fis,1025,17.083333333333332,2026-01-01T17:05:00Z,94.2281436239777,94.12834965788447,NORMAL,NORMAL,169.40557230493567,45.0,25.0,0.1722499883690151,112.23119165201987,49.695971663514406,44.726374497162965,1.0,3,-40.95544368465522,M3,2.6433566433566447,M3,M3,1,85.68181818181819,-40.95544368465522,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
fis,1030,17.166666666666668,2026-01-01T17:10:00Z,94.12834965788447,94.0169727149783,NORMAL,NORMAL,151.40063826014514,45.0,25.0,0.16818264905543134,100.30292284734615,44.41413423680488,39.97272081312439,1.0,3,-45.7090973686938,M3,2.6433566433566447,M3,M3,1,85.68181818181819,-45.7090973686938,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
fis,1035,17.25,2026-01-01T17:15:00Z,94.0169727149783,93.89418381641045,NORMAL,NORMAL,133.66154473278382,45.0,25.0,0.16787878787878788,88.55077338546928,39.210282455085796,35.289254209577216,1.0,3,-50.39256397224097,M3,2.6433566433566447,M3,M3,1,85.68181818181819,-50.39256397224097,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
fis,1040,17.333333333333332,2026-01-01T17:20:00Z,93.89418381641045,93.76018247555905,NORMAL,NORMAL,116.23258091314466,45.0,25.0,0.16787878787878788,77.00408485495834,34.097408773775555,30.687667896398,1.0,3,-54.99415028542019,M3,2.6433566433566447,M3,M3,1,85.68181818181819,-54.99415028542019,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
fis,1045,17.416666666666668,2026-01-01T17:25:00Z,93.76018247555905,93.61520123246737,NORMAL,NORMAL,99.16508446154606,45.0,25.0,0.16787878787878788,65.69686845577426,29.090573352216847,26.18151601699516,1.0,3,-59.500302164823026,M3,2.6433566433566447,M3,M3,1,85.68181818181819,-59.500302164823026,0.0,poor_tracking_condition,requested_mode_matches_applied_mode
